merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{bul}занасящото,z ɐ n a sʲ ə ʃ t̪ o̝ t̪ o̝,0,занасящото,0
{bul}заоравайки,z ə o r a v ə j kʲ i,0,заоравайки,0
{bul}заоравало,z ə o r a v ə ɫ o̝,0,заоравало,0
{bul}заоравана,z ə o r a v ə n ə,0,заоравана,0
{bul}заоравано,z ə o r a v ə n o̝,0,заоравано,0
{bul}заораваш,z ə o r a v ə ʃ,0,заораваш,0
{bul}заорал,z ə o r a ɫ,0,заорал,0
{bul}заоралата,z ə o r a ɫ ə t̪ ə,0,заоралата,0
{bul}заорания,z ə o r a n i j ə,0,заорания,0
{bul}заоре,z ə o r ɛ,0,заоре,0
{bul}заорем,z ə o r ɛ m,0,заорем,0
{bul}заори,z ə o r i,0,заори,0
{bul}запалва,z ɐ p a ɫ v ə,0,запалва,0
{bul}запалвали,z ɐ p a ɫ v ə ɫ i,0,запалвали,0
{bul}запалвам,z ɐ p a ɫ v ə m,0,запалвам,0
{bul}запалване,z ɐ p a ɫ v ə n ɛ,0,запалване,0
{bul}запалването,z ɐ p a ɫ v ə n ɛ t̪ o̝,0,запалването,0
{bul}запалвания,z ɐ p a ɫ v ə n i j ə,0,запалвания,0
{bul}запалваното,z ɐ p a ɫ v ə n o̝ t̪ o̝,0,запалваното,0
{bul}запалват,z ɐ p a ɫ v ə t̪,0,запалват,0
{bul}запалвате,z ɐ p a ɫ v ə t̪ ɛ,0,запалвате,0
{bul}запалваше,z ɐ p a ɫ v ə ʃ ɛ,0,запалваше,0
{bul}запалващия,z ɐ p a ɫ v ə ʃ t̪ i j ə,0,запалващия,0
{bul}запалел,z ɐ p a ɫ ɛ ɫ,0,запалел,0
{bul}запален,z ɐ p a ɫ ɛ n,0,запален,0
{bul}запалена,z ɐ p a ɫ ɛ n ə,0,запалена,0
{bul}запалената,z ɐ p a ɫ ɛ n ə t̪ ə,0,запалената,0
{bul}запалени,z ɐ p a ɫ ɛ n i,0,запалени,0
{bul}запалените,z ɐ p a ɫ ɛ n i t̪ ɛ,0,запалените,0
{bul}запаления,z ɐ p a ɫ ɛ n i j ə,0,запаления,0
{bul}запаленият,z ɐ p a ɫ ɛ n i j ə t̪,0,запаленият,0
{bul}запалено,z ɐ p a ɫ ɛ n o̝,0,запалено,0
{bul}запалете,z ə p ɐ ɫ ɛ t̪ ɛ,0,запалете,0
{bul}запалех,z ɐ p a ɫ ɛ x,0,запалех,0
{bul}запалил,z ɐ p a ɫ i ɫ,0,запалил,0
{bul}запалила,z ɐ p a ɫ i ɫ ə,0,запалила,0
{bul}запалили,z ɐ p a ɫ i ɫ i,0,запалили,0
{bul}запалило,z ɐ p a ɫ i ɫ o̝,0,запалило,0
{bul}запалим,z ɐ p a ɫ i m,0,запалим,0
{bul}запалих,z ɐ p a ɫ i x,0,запалих,0
{bul}запалиха,z ɐ p a ɫ i x ə,0,запалиха,0
{bul}запалихме,z ɐ p a ɫ i x m ɛ,0,запалихме,0
{bul}запалиш,z ɐ p a ɫ i ʃ,0,запалиш,0
{bul}запаля,z ɐ p a lʲ ə,0,запаля,0
{bul}запалят,z ɐ p a lʲ ə t̪,0,запалят,0
{bul}запекат,z ə p ɛ k ɤ t̪,0,запекат,0
{bul}запеклата,z ɐ p ɛ k ɫ ə t̪ ə,0,запеклата,0
{bul}запечете,z ə p t͡ʃ ʃ ɛ t̪ ɛ,0,запечете,0
{bul}запичай,z ɐ p t͡ʃ ʃ ə j,0,запичай,0
{bul}запичайте,z ɐ p t͡ʃ ʃ ə j t̪ ɛ,0,запичайте,0
{bul}запичана,z ɐ p t͡ʃ ʃ ə n ə,0,запичана,0
{bul}запичаната,z ɐ p t͡ʃ ʃ ə n ə t̪ ə,0,запичаната,0
{bul}запичането,z ɐ p t͡ʃ ʃ ə n ɛ t̪ o̝,0,запичането,0
{bul}запичат,z ɐ p t͡ʃ ʃ ə t̪,0,запичат,0
{bul}запичате,z ɐ p t͡ʃ ʃ ə t̪ ɛ,0,запичате,0
{bul}запичащо,z ɐ p t͡ʃ ʃ ə ʃ t̪ o̝,0,запичащо,0
{bul}запичащото,z ɐ p t͡ʃ ʃ ə ʃ t̪ o̝ t̪ o̝,0,запичащото,0
{bul}заплашва,z ɐ p ɫ a ʃ v ə,0,заплашва,0
{bul}заплашвайки,z ɐ p ɫ a ʃ v ə j kʲ i,0,заплашвайки,0
{bul}заплашвал,z ɐ p ɫ a ʃ v ə ɫ,0,заплашвал,0
{bul}заплашвала,z ɐ p ɫ a ʃ v ə ɫ ə,0,заплашвала,0
{bul}заплашвали,z ɐ p ɫ a ʃ v ə ɫ i,0,заплашвали,0
{bul}заплашвалия,z ɐ p ɫ a ʃ v ə ɫ i j ə,0,заплашвалия,0
{bul}заплашваме,z ɐ p ɫ a ʃ v ə m ɛ,0,заплашваме,0
{bul}заплашван,z ɐ p ɫ a ʃ v ə n,0,заплашван,0
{bul}заплашвана,z ɐ p ɫ a ʃ v ə n ə,0,заплашвана,0
{bul}заплашваната,z ɐ p ɫ a ʃ v ə n ə t̪ ə,0,заплашваната,0
{bul}заплашване,z ɐ p ɫ a ʃ v ə n ɛ,0,заплашване,0
{bul}заплашването,z ɐ p ɫ a ʃ v ə n ɛ t̪ o̝,0,заплашването,0
{bul}заплашвани,z ɐ p ɫ a ʃ v ə n i,0,заплашвани,0
{bul}заплашвания,z ɐ p ɫ a ʃ v ə n i j ə,0,заплашвания,0
{bul}заплашват,z ɐ p ɫ a ʃ v ə t̪,0,заплашват,0
{bul}заплашвате,z ɐ p ɫ a ʃ v ə t̪ ɛ,0,заплашвате,0
{bul}заплашваха,z ɐ p ɫ a ʃ v ə x ə,0,заплашваха,0
{bul}заплашвахме,z ɐ p ɫ a ʃ v ə x m ɛ,0,заплашвахме,0
{bul}заплашвахте,z ɐ p ɫ a ʃ v ə x t̪ ɛ,0,заплашвахте,0
{bul}заплашваш,z ɐ p ɫ a ʃ v ə ʃ,0,заплашваш,0
{bul}заплашваше,z ɐ p ɫ a ʃ v ə ʃ ɛ,0,заплашваше,0
{bul}заплашваща,z ɐ p ɫ a ʃ v ə ʃ t̪ ə,0,заплашваща,0
{bul}заплашващата,z ɐ p ɫ a ʃ v ə ʃ t̪ ə t̪ ə,0,заплашващата,0
{bul}заплашващи,z ɐ p ɫ a ʃ v ə ʃ t̪ i,0,заплашващи,0
{bul}заплел,z ɐ p ɫ ɛ ɫ,0,заплел,0
{bul}заплела,z ɐ p ɫ ɛ ɫ ə,0,заплела,0
{bul}заплетен,z ɐ p ɫ ɛ t̪ ɛ n,0,заплетен,0
{bul}заплетена,z ɐ p ɫ ɛ t̪ ɛ n ə,0,заплетена,0
{bul}заплетената,z ɐ p ɫ ɛ t̪ ɛ n ə t̪ ə,0,заплетената,0
{bul}заплетени,z ɐ p ɫ ɛ t̪ ɛ n i,0,заплетени,0
{bul}заплетените,z ɐ p ɫ ɛ t̪ ɛ n i t̪ ɛ,0,заплетените,0
{bul}заплетоха,z ɐ p ɫ ɛ t̪ o̝ x ə,0,заплетоха,0
{bul}заплетяла,z ə p ɫ ɛ tʲ a ɫ ə,0,заплетяла,0
{bul}заплита,z ɐ p ɫ i t̪ ə,0,заплита,0
{bul}заплитало,z ɐ p ɫ i t̪ ə ɫ o̝,0,заплитало,0
{bul}заплитана,z ɐ p ɫ i t̪ ə n ə,0,заплитана,0
{bul}заплитането,z ɐ p ɫ i t̪ ə n ɛ t̪ o̝,0,заплитането,0
{bul}заплиташе,z ɐ p ɫ i t̪ ə ʃ ɛ,0,заплиташе,0
{bul}заповяда,z ə p o vʲ a d̪ ə,0,заповяда,0
{bul}заповядай,z ə p o vʲ a d̪ ə j,0,заповядай,0
{bul}заповядайте,z ə p o vʲ a d̪ ə j t̪ ɛ,0,заповядайте,0
{bul}заповядал,z ə p o vʲ a d̪ ə ɫ,0,заповядал,0
{bul}заповядали,z ə p o vʲ a d̪ ə ɫ i,0,заповядали,0
{bul}заповядания,z ə p o vʲ a d̪ ə n i j ə,0,заповядания,0
{bul}заповядано,z ə p o vʲ a d̪ ə n o̝,0,заповядано,0
{bul}заповяданото,z ə p o vʲ a d̪ ə n o̝ t̪ o̝,0,заповяданото,0
{bul}заповядат,z ə p o vʲ a d̪ ə t̪,0,заповядат,0
{bul}заповядате,z ə p o vʲ a d̪ ə t̪ ɛ,0,заповядате,0
{bul}заповядах,z ə p o vʲ a d̪ ə x,0,заповядах,0
{bul}заповядаха,z ə p o vʲ a d̪ ə x ə,0,заповядаха,0
{bul}заподозиранета,z ə p o̝ d̪ o z i ɾ ə n ɛ t̪ ə,0,заподозиранета,0
{bul}заподозрат,z ə p o̝ d̪ o z r ɤ t̪,0,заподозрат,0
{bul}заподозре,z ə p o̝ d̪ o z r ɛ,0,заподозре,0
{bul}заподозрели,z ə p o̝ d̪ o z r ɛ ɫ i,0,заподозрели,0
{bul}заподозрелия,z ə p o̝ d̪ o z r ɛ ɫ i j ə,0,заподозрелия,0
{bul}заподозрем,z ə p o̝ d̪ o z r ɛ m,0,заподозрем,0
{bul}заподозрени,z ə p o̝ d̪ o z r ɛ n i,0,заподозрени,0
{bul}заподозрените,z ə p o̝ d̪ o z r ɛ n i t̪ ɛ,0,заподозрените,0
{bul}заподозрения,z ə p o̝ d̪ o z r ɛ n i j ə,0,заподозрения,0
{bul}заподозреният,z ə p o̝ d̪ o z r ɛ n i j ə t̪,0,заподозреният,0
{bul}заподозреш,z ə p o̝ d̪ o z r ɛ ʃ,0,заподозреш,0
{bul}заподозря,z ə p o̝ d̪ o z rʲ a,0,заподозря,0
{bul}заподозрял,z ə p o̝ d̪ o z rʲ a ɫ,0,заподозрял,0
{bul}заподозряла,z ə p o̝ d̪ o z rʲ a ɫ ə,0,заподозряла,0
{bul}заподозрян,z ə p o̝ d̪ o z rʲ a n,0,заподозрян,0
{bul}заподозряна,z ə p o̝ d̪ o z rʲ a n ə,0,заподозряна,0
{bul}заподозряната,z ə p o̝ d̪ o z rʲ a n ə t̪ ə,0,заподозряната,0
{bul}заподозрях,z ə p o̝ d̪ o z rʲ a x,0,заподозрях,0
{bul}заподозряха,z ə p o̝ d̪ o z rʲ a x ə,0,заподозряха,0
{bul}започнал,z ɐ p t͡ʃ ʃ n ə ɫ,0,започнал,0
{bul}започнала,z ɐ p t͡ʃ ʃ n ə ɫ ə,0,започнала,0
{bul}започналата,z ɐ p t͡ʃ ʃ n ə ɫ ə t̪ ə,0,започналата,0
{bul}започнали,z ɐ p t͡ʃ ʃ n ə ɫ i,0,започнали,0
{bul}започналите,z ɐ p t͡ʃ ʃ n ə ɫ i t̪ ɛ,0,започналите,0
{bul}започналия,z ɐ p t͡ʃ ʃ n ə ɫ i j ə,0,започналия,0
{bul}започналият,z ɐ p t͡ʃ ʃ n ə ɫ i j ə t̪,0,започналият,0
{bul}започнало,z ɐ p t͡ʃ ʃ n ə ɫ o̝,0,започнало,0
{bul}започналото,z ɐ p t͡ʃ ʃ n ə ɫ o̝ t̪ o̝,0,започналото,0
{bul}започнат,z ɐ p t͡ʃ ʃ n ə t̪,0,започнат,0
{bul}започната,z ɐ p t͡ʃ ʃ n ə t̪ ə,0,започната,0
{bul}започнатата,z ɐ p t͡ʃ ʃ n ə t̪ ə t̪ ə,0,започнатата,0
{bul}започнати,z ɐ p t͡ʃ ʃ n ə t̪ i,0,започнати,0
{bul}започнатите,z ɐ p t͡ʃ ʃ n ə t̪ i t̪ ɛ,0,започнатите,0
{bul}започнатия,z ɐ p t͡ʃ ʃ n ə t̪ i j ə,0,започнатия,0
{bul}започнатият,z ɐ p t͡ʃ ʃ n ə t̪ i j ə t̪,0,започнатият,0
{bul}започнато,z ɐ p t͡ʃ ʃ n ə t̪ o̝,0,започнато,0
{bul}започнатото,z ɐ p t͡ʃ ʃ n ə t̪ o̝ t̪ o̝,0,започнатото,0
{bul}започнах,z ɐ p t͡ʃ ʃ n ə x,0,започнах,0
{bul}започнаха,z ɐ p t͡ʃ ʃ n ə x ə,0,започнаха,0
{bul}започнахме,z ɐ p t͡ʃ ʃ n ə x m ɛ,0,започнахме,0
{bul}започнахте,z ɐ p t͡ʃ ʃ n ə x t̪ ɛ,0,започнахте,0
{bul}започне,z ɐ p t͡ʃ ʃ n ɛ,0,започне,0
{bul}започнем,z ɐ p t͡ʃ ʃ n ɛ m,0,започнем,0
{bul}започнех,z ɐ p t͡ʃ ʃ n ɛ x,0,започнех,0
{bul}започнеха,z ɐ p t͡ʃ ʃ n ɛ x ə,0,започнеха,0
{bul}започнеш,z ɐ p t͡ʃ ʃ n ɛ ʃ,0,започнеш,0
{bul}започни,z ə p t͡ʃ ʃ n i,0,започни,0
{bul}запре,z ɐ p r ɛ,0,запре,0
{bul}запредоха,z ɐ p r ɛ d̪ o̝ x ə,0,запредоха,0
{bul}запредохме,z ɐ p r ɛ d̪ o̝ x m ɛ,0,запредохме,0
{bul}запредял,z ə p r ɛ dʲ a ɫ,0,запредял,0
{bul}запрелият,z ɐ p r ɛ ɫ i j ə t̪,0,запрелият,0
{bul}запреш,z ɐ p r ɛ ʃ,0,запреш,0
{bul}запридалата,z ɐ p r i d̪ ə ɫ ə t̪ ə,0,запридалата,0
{bul}запридалият,z ɐ p r i d̪ ə ɫ i j ə t̪,0,запридалият,0
{bul}запридахте,z ɐ p r i d̪ ə x t̪ ɛ,0,запридахте,0
{bul}запридащия,z ɐ p r i d̪ ə ʃ t̪ i j ə,0,запридащия,0
{bul}запридащо,z ɐ p r i d̪ ə ʃ t̪ o̝,0,запридащо,0
{bul}запрял,z ɐ p rʲ a ɫ,0,запрял,0
{bul}запрялото,z ɐ p rʲ a ɫ o̝ t̪ o̝,0,запрялото,0
{bul}запрян,z ɐ p rʲ a n,0,запрян,0
{bul}запряна,z ɐ p rʲ a n ə,0,запряна,0
{bul}запряното,z ɐ p rʲ a n o̝ t̪ o̝,0,запряното,0
{bul}заревавалия,z ə ɾ ɛ v a v ə ɫ i j ə,0,заревавалия,0
{bul}заревавало,z ə ɾ ɛ v a v ə ɫ o̝,0,заревавало,0
{bul}зареваваме,z ə ɾ ɛ v a v ə m ɛ,0,зареваваме,0
{bul}зареваваше,z ə ɾ ɛ v a v ə ʃ ɛ,0,зареваваше,0
{bul}зареваващата,z ə ɾ ɛ v a v ə ʃ t̪ ə t̪ ə,0,зареваващата,0
{bul}заревалата,z ə ɾ ɛ v a ɫ ə t̪ ə,0,заревалата,0
{bul}заревали,z ə ɾ ɛ v a ɫ i,0,заревали,0
{bul}заревалия,z ə ɾ ɛ v a ɫ i j ə,0,заревалия,0
{bul}зареват,z ə ɾ ɛ v ɤ t̪,0,зареват,0
{bul}зареваха,z ə ɾ ɛ v a x ə,0,зареваха,0
{bul}заревахме,z ə ɾ ɛ v a x m ɛ,0,заревахме,0
{bul}заревяло,z ə ɾ ɛ vʲ a ɫ o̝,0,заревяло,0
{bul}зарежда,z ɐ r d͡ʒ d̪ ə,0,зарежда,0
{bul}зареждайте,z ɐ r d͡ʒ d̪ ə j t̪ ɛ,0,зареждайте,0
{bul}зареждал,z ɐ r d͡ʒ d̪ ə ɫ,0,зареждал,0
{bul}зареждала,z ɐ r d͡ʒ d̪ ə ɫ ə,0,зареждала,0
{bul}зареждане,z ɐ r d͡ʒ d̪ ə n ɛ,0,зареждане,0
{bul}зареждането,z ɐ r d͡ʒ d̪ ə n ɛ t̪ o̝,0,зареждането,0
{bul}зареждани,z ɐ r d͡ʒ d̪ ə n i,0,зареждани,0
{bul}зареждания,z ɐ r d͡ʒ d̪ ə n i j ə,0,зареждания,0
{bul}зареждат,z ɐ r d͡ʒ d̪ ə t̪,0,зареждат,0
{bul}зареждате,z ɐ r d͡ʒ d̪ ə t̪ ɛ,0,зареждате,0
{bul}зареждаха,z ɐ r d͡ʒ d̪ ə x ə,0,зареждаха,0
{bul}зареждаш,z ɐ r d͡ʒ d̪ ə ʃ,0,зареждаш,0
{bul}зареждаше,z ɐ r d͡ʒ d̪ ə ʃ ɛ,0,зареждаше,0
{bul}зареждаща,z ɐ r d͡ʒ d̪ ə ʃ t̪ ə,0,зареждаща,0
{bul}зареждащата,z ɐ r d͡ʒ d̪ ə ʃ t̪ ə t̪ ə,0,зареждащата,0
{bul}зареждащи,z ɐ r d͡ʒ d̪ ə ʃ t̪ i,0,зареждащи,0
{bul}зареждащо,z ɐ r d͡ʒ d̪ ə ʃ t̪ o̝,0,зареждащо,0
{bul}зарекат,z ə ɾ ɛ k ɤ t̪,0,зарекат,0
{bul}зарекла,z ɐ r ɛ k ɫ ə,0,зарекла,0
{bul}зарекли,z ɐ r ɛ k ɫ i,0,зарекли,0
{bul}зареклото,z ɐ r ɛ k ɫ o̝ t̪ o̝,0,зареклото,0
{bul}зарекоха,z ɐ r ɛ k o̝ x ə,0,зарекоха,0
{bul}зарекохме,z ɐ r ɛ k o̝ x m ɛ,0,зарекохме,0
{bul}зарекъл,z ɐ r ɛ k ə ɫ,0,зарекъл,0
{bul}заречело,z ə ɾ t͡ʃ ʃ ɛ ɫ o̝,0,заречело,0
{bul}заречения,z ɐ r t͡ʃ ʃ ɛ n i j ə,0,заречения,0
{bul}зареченият,z ɐ r t͡ʃ ʃ ɛ n i j ə t̪,0,зареченият,0
{bul}заречеха,z ə ɾ t͡ʃ ʃ ɛ x ə,0,заречеха,0
{bul}зарича,z ɐ r t͡ʃ ʃ ə,0,зарича,0
{bul}заричайте,z ɐ r t͡ʃ ʃ ə j t̪ ɛ,0,заричайте,0
{bul}заричали,z ɐ r t͡ʃ ʃ ə ɫ i,0,заричали,0
{bul}заричалите,z ɐ r t͡ʃ ʃ ə ɫ i t̪ ɛ,0,заричалите,0
{bul}заричалият,z ɐ r t͡ʃ ʃ ə ɫ i j ə t̪,0,заричалият,0
{bul}заричало,z ɐ r t͡ʃ ʃ ə ɫ o̝,0,заричало,0
{bul}заричам,z ɐ r t͡ʃ ʃ ə m,0,заричам,0
{bul}заричаме,z ɐ r t͡ʃ ʃ ə m ɛ,0,заричаме,0
{bul}заричат,z ɐ r t͡ʃ ʃ ə t̪,0,заричат,0
{bul}заричах,z ɐ r t͡ʃ ʃ ə x,0,заричах,0
{bul}заричахме,z ɐ r t͡ʃ ʃ ə x m ɛ,0,заричахме,0
{bul}заричащата,z ɐ r t͡ʃ ʃ ə ʃ t̪ ə t̪ ə,0,заричащата,0
{bul}заричащите,z ɐ r t͡ʃ ʃ ə ʃ t̪ i t̪ ɛ,0,заричащите,0
{bul}засекат,z ə s ɛ k ɤ t̪,0,засекат,0
{bul}засекли,z ɐ s ɛ k ɫ i,0,засекли,0
{bul}засечало,z ə s t͡ʃ ʃ a ɫ o̝,0,засечало,0
{bul}засечели,z ə s t͡ʃ ʃ ɛ ɫ i,0,засечели,0
{bul}засечем,z ə s t͡ʃ ʃ ɛ m,0,засечем,0
{bul}засечен,z ɐ s t͡ʃ ʃ ɛ n,0,засечен,0
{bul}засечена,z ɐ s t͡ʃ ʃ ɛ n ə,0,засечена,0
{bul}засечени,z ɐ s t͡ʃ ʃ ɛ n i,0,засечени,0
{bul}засечените,z ɐ s t͡ʃ ʃ ɛ n i t̪ ɛ,0,засечените,0
{bul}засеченото,z ɐ s t͡ʃ ʃ ɛ n o̝ t̪ o̝,0,засеченото,0
{bul}засечете,z ə s t͡ʃ ʃ ɛ t̪ ɛ,0,засечете,0
{bul}засечеш,z ə s t͡ʃ ʃ ɛ ʃ,0,засечеш,0
{bul}засечи,z ə s t͡ʃ ʃ i,0,засечи,0
{bul}засича,z ɐ s t͡ʃ ʃ ə,0,засича,0
{bul}засичайки,z ɐ s t͡ʃ ʃ ə j kʲ i,0,засичайки,0
{bul}засичайте,z ɐ s t͡ʃ ʃ ə j t̪ ɛ,0,засичайте,0
{bul}засичал,z ɐ s t͡ʃ ʃ ə ɫ,0,засичал,0
{bul}засичала,z ɐ s t͡ʃ ʃ ə ɫ ə,0,засичала,0
{bul}засичали,z ɐ s t͡ʃ ʃ ə ɫ i,0,засичали,0
{bul}засичалите,z ɐ s t͡ʃ ʃ ə ɫ i t̪ ɛ,0,засичалите,0
{bul}засичалия,z ɐ s t͡ʃ ʃ ə ɫ i j ə,0,засичалия,0
{bul}засичалият,z ɐ s t͡ʃ ʃ ə ɫ i j ə t̪,0,засичалият,0
{bul}засичаме,z ɐ s t͡ʃ ʃ ə m ɛ,0,засичаме,0
{bul}засичан,z ɐ s t͡ʃ ʃ ə n,0,засичан,0
{bul}засичане,z ɐ s t͡ʃ ʃ ə n ɛ,0,засичане,0
{bul}засичането,z ɐ s t͡ʃ ʃ ə n ɛ t̪ o̝,0,засичането,0
{bul}засичани,z ɐ s t͡ʃ ʃ ə n i,0,засичани,0
{bul}засичания,z ɐ s t͡ʃ ʃ ə n i j ə,0,засичания,0
{bul}засичаният,z ɐ s t͡ʃ ʃ ə n i j ə t̪,0,засичаният,0
{bul}засичанията,z ɐ s t͡ʃ ʃ ə n i j ə t̪ ə,0,засичанията,0
{bul}засичат,z ɐ s t͡ʃ ʃ ə t̪,0,засичат,0
{bul}засичахме,z ɐ s t͡ʃ ʃ ə x m ɛ,0,засичахме,0
{bul}засичащ,z ɐ s t͡ʃ ʃ ə ʃ t̪,0,засичащ,0
{bul}засичащи,z ɐ s t͡ʃ ʃ ə ʃ t̪ i,0,засичащи,0
{bul}засичащият,z ɐ s t͡ʃ ʃ ə ʃ t̪ i j ə t̪,0,засичащият,0
{bul}заслужава,z ə s ɫ o ʒ a v ə,0,заслужава,0
{bul}заслужавал,z ə s ɫ o ʒ a v ə ɫ,0,заслужавал,0
{bul}заслужавалата,z ə s ɫ o ʒ a v ə ɫ ə t̪ ə,0,заслужавалата,0
{bul}заслужавали,z ə s ɫ o ʒ a v ə ɫ i,0,заслужавали,0
{bul}заслужавало,z ə s ɫ o ʒ a v ə ɫ o̝,0,заслужавало,0
{bul}заслужаваме,z ə s ɫ o ʒ a v ə m ɛ,0,заслужаваме,0
{bul}заслужавана,z ə s ɫ o ʒ a v ə n ə,0,заслужавана,0
{bul}заслужаваната,z ə s ɫ o ʒ a v ə n ə t̪ ə,0,заслужаваната,0
{bul}заслужават,z ə s ɫ o ʒ a v ə t̪,0,заслужават,0
{bul}заслужавате,z ə s ɫ o ʒ a v ə t̪ ɛ,0,заслужавате,0
{bul}заслужаваха,z ə s ɫ o ʒ a v ə x ə,0,заслужаваха,0
{bul}заслужавахме,z ə s ɫ o ʒ a v ə x m ɛ,0,заслужавахме,0
{bul}заслужаваш,z ə s ɫ o ʒ a v ə ʃ,0,заслужаваш,0
{bul}заслужаваше,z ə s ɫ o ʒ a v ə ʃ ɛ,0,заслужаваше,0
{bul}заслужаващ,z ə s ɫ o ʒ a v ə ʃ t̪,0,заслужаващ,0
